idx,true_label,samples_used_anytime,set_size_anytime,correct_anytime,proxy_prob_anytime
994,0,1,1,1,1.0
995,6,1,1,1,1.0
996,7,1,1,1,1.0
997,6,1,1,0,1.0
998,5,1,1,1,1.0
999,3,1,1,0,1.0
1000,0,1,1,1,1.0
1001,3,1,1,1,1.0
1002,7,1,1,1,1.0
1003,3,1,1,1,1.0
1004,2,1,1,1,1.0
1005,4,1,1,1,1.0
1006,7,1,1,0,1.0
1007,5,1,1,0,1.0
1008,4,1,1,1,1.0
1009,2,1,1,0,1.0
1010,0,1,1,1,1.0
1011,1,1,1,1,1.0
1012,4,1,1,1,1.0
1013,4,1,1,1,1.0
1014,0,1,1,1,1.0
1015,2,1,1,1,1.0
1016,1,1,1,1,1.0
1017,0,1,1,1,1.0
1018,2,1,1,0,1.0
1019,4,1,1,1,1.0
1020,4,1,1,0,1.0
1021,2,1,1,0,1.0
1022,7,1,1,1,1.0
1023,2,1,1,0,1.0
1024,3,1,1,0,1.0
1025,1,1,1,0,1.0
1026,6,1,1,1,1.0
1027,5,1,1,1,1.0
1028,0,1,1,0,1.0
1029,4,1,1,0,1.0
1030,5,1,1,1,1.0
1031,3,1,1,1,1.0
1032,5,1,1,1,1.0
1033,3,1,1,0,1.0
1034,3,1,1,0,1.0
1035,1,1,1,1,1.0
1036,2,1,1,0,1.0
1037,3,1,1,0,1.0
1038,0,1,1,1,1.0
1039,3,1,1,1,1.0
1040,6,1,1,0,1.0
1041,6,1,1,1,1.0
1042,4,1,1,1,1.0
1043,5,1,1,0,1.0
1044,3,1,1,1,1.0
1045,0,1,1,1,1.0
1046,0,1,1,1,1.0
1047,1,1,1,0,1.0
1048,4,1,1,1,1.0
1049,0,1,1,0,1.0
1050,1,1,1,1,1.0
1051,7,1,1,1,1.0
1052,6,1,1,1,1.0
1053,4,1,1,0,1.0
1054,7,1,1,1,1.0
1055,2,1,1,1,1.0
1056,5,1,1,1,1.0
1057,6,1,1,1,1.0
1058,1,1,1,1,1.0
1059,6,1,1,0,1.0
1060,0,1,1,1,1.0
1061,7,1,1,1,1.0
1062,1,1,1,1,1.0
1063,4,1,1,1,1.0
1064,4,1,1,1,1.0
1065,5,1,1,0,1.0
1066,3,1,1,0,1.0
1067,6,1,1,1,1.0
1068,1,1,1,1,1.0
1069,4,1,1,1,1.0
1070,3,1,1,1,1.0
1071,2,1,1,1,1.0
1072,7,1,1,1,1.0
1073,5,1,1,1,1.0
1074,4,1,1,1,1.0
1075,5,1,1,1,1.0
1076,0,1,1,0,1.0
1077,5,1,1,1,1.0
1078,2,1,1,0,1.0
1079,1,1,1,1,1.0
1080,4,1,1,1,1.0
1081,2,1,1,1,1.0
1082,3,1,1,1,1.0
1083,1,1,1,1,1.0
1084,4,1,1,0,1.0
1085,7,1,1,0,1.0
1086,4,1,1,1,1.0
1087,0,1,1,1,1.0
1088,7,1,1,0,1.0
1089,2,1,1,1,1.0
1090,3,1,1,0,1.0
1091,0,1,1,1,1.0
1092,0,1,1,1,1.0
1093,0,1,1,1,1.0
1094,5,1,1,1,1.0
1095,5,1,1,1,1.0
1096,0,1,1,1,1.0
1097,6,1,1,1,1.0
1098,2,1,1,1,1.0
1099,2,1,1,1,1.0
1100,0,1,1,1,1.0
1101,3,1,1,1,1.0
1102,0,1,1,1,1.0
1103,2,1,1,1,1.0
1104,0,1,1,1,1.0
1105,5,1,1,1,1.0
1106,2,1,1,1,1.0
1107,6,1,1,1,1.0
1108,3,1,1,1,1.0
1109,1,1,1,0,1.0
1110,7,1,1,0,1.0
1111,6,1,1,1,1.0
1112,0,1,1,1,1.0
1113,4,1,1,1,1.0
1114,7,1,1,1,1.0
1115,2,1,1,0,1.0
1116,6,1,1,1,1.0
1117,2,1,1,1,1.0
1118,4,1,1,1,1.0
1119,4,1,1,1,1.0
1120,5,1,1,1,1.0
1121,4,1,1,1,1.0
1122,4,1,1,1,1.0
1123,2,1,1,1,1.0
1124,1,1,1,1,1.0
1125,6,1,1,1,1.0
1126,3,1,1,0,1.0
1127,6,1,1,0,1.0
1128,6,1,1,1,1.0
1129,3,1,1,0,1.0
1130,4,1,1,0,1.0
1131,2,1,1,1,1.0
1132,6,1,1,0,1.0
1133,3,1,1,1,1.0
1134,2,1,1,1,1.0
1135,2,1,1,1,1.0
1136,4,1,1,1,1.0
1137,2,1,1,1,1.0
1138,6,1,1,0,1.0
1139,0,1,1,1,1.0
1140,2,1,1,0,1.0
1141,4,1,1,1,1.0
1142,0,1,1,1,1.0
1143,5,1,1,1,1.0
1144,1,1,1,1,1.0
1145,6,1,1,1,1.0
1146,1,1,1,1,1.0
1147,0,1,1,0,1.0
1148,7,1,1,1,1.0
1149,5,1,1,0,1.0
1150,7,1,1,1,1.0
1151,3,1,1,1,1.0
1152,0,1,1,0,1.0
1153,0,1,1,1,1.0
1154,1,1,1,0,1.0
1155,5,1,1,1,1.0
1156,5,1,1,1,1.0
1157,3,1,1,1,1.0
1158,1,1,1,1,1.0
1159,1,1,1,1,1.0
1160,7,1,1,1,1.0
1161,5,1,1,1,1.0
1162,3,1,1,1,1.0
1163,4,1,1,1,1.0
1164,3,1,1,1,1.0
1165,7,1,1,1,1.0
1166,2,1,1,0,1.0
1167,2,1,1,1,1.0
1168,0,1,1,0,1.0
1169,7,1,1,0,1.0
1170,7,1,1,1,1.0
1171,1,1,1,1,1.0
1172,1,1,1,1,1.0
1173,3,1,1,0,1.0
1174,4,1,1,1,1.0
1175,4,1,1,0,1.0
1176,3,1,1,0,1.0
1177,7,1,1,1,1.0
1178,3,1,1,1,1.0
1179,5,1,1,0,1.0
1180,2,1,1,0,1.0
1181,1,1,1,0,1.0
1182,0,1,1,0,1.0
1183,0,1,1,1,1.0
1184,2,1,1,0,1.0
1185,2,1,1,0,1.0
1186,3,1,1,0,1.0
1187,6,1,1,1,1.0
1188,5,1,1,1,1.0
1189,1,1,1,1,1.0
1190,6,1,1,0,1.0
1191,7,1,1,1,1.0
1192,2,1,1,1,1.0
1193,4,1,1,0,1.0
1194,1,1,1,1,1.0
1195,7,1,1,1,1.0
1196,3,1,1,1,1.0
1197,3,1,1,1,1.0
1198,4,1,1,1,1.0
1199,6,1,1,1,1.0
