idx,true_label,samples_used_anytime,set_size_anytime,correct_anytime,proxy_prob_anytime
994,4,1,1,1,1.0
995,0,1,1,1,1.0
996,0,1,1,0,1.0
997,0,1,1,0,1.0
998,4,1,1,1,1.0
999,7,1,1,1,1.0
1000,6,1,1,1,1.0
1001,6,1,1,1,1.0
1002,0,1,1,1,1.0
1003,4,1,1,1,1.0
1004,5,1,1,1,1.0
1005,0,1,1,1,1.0
1006,4,1,1,1,1.0
1007,1,1,1,1,1.0
1008,7,1,1,1,1.0
1009,1,1,1,1,1.0
1010,0,1,1,0,1.0
1011,7,1,1,0,1.0
1012,4,1,1,1,1.0
1013,5,1,1,1,1.0
1014,0,1,1,0,1.0
1015,0,1,1,0,1.0
1016,1,1,1,1,1.0
1017,1,1,1,1,1.0
1018,5,1,1,1,1.0
1019,1,1,1,1,1.0
1020,3,1,1,1,1.0
1021,6,1,1,1,1.0
1022,4,1,1,0,1.0
1023,0,1,1,0,1.0
1024,4,1,1,1,1.0
1025,4,1,1,1,1.0
1026,1,1,1,1,1.0
1027,0,1,1,1,1.0
1028,1,1,1,1,1.0
1029,0,1,1,0,1.0
1030,5,1,1,1,1.0
1031,2,1,1,1,1.0
1032,3,1,1,1,1.0
1033,3,1,1,1,1.0
1034,1,1,1,1,1.0
1035,2,1,1,0,1.0
1036,0,1,1,0,1.0
1037,6,1,1,0,1.0
1038,7,1,1,1,1.0
1039,4,1,1,1,1.0
1040,3,1,1,1,1.0
1041,0,1,1,1,1.0
1042,3,1,1,1,1.0
1043,5,1,1,0,1.0
1044,2,1,1,0,1.0
1045,5,1,1,1,1.0
1046,7,1,1,0,1.0
1047,2,1,1,0,1.0
1048,5,1,1,1,1.0
1049,0,1,1,1,1.0
1050,3,1,1,1,1.0
1051,6,1,1,0,1.0
1052,6,1,1,0,1.0
1053,6,1,1,1,1.0
1054,7,1,1,1,1.0
1055,4,1,1,1,1.0
1056,7,1,1,1,1.0
1057,1,1,1,1,1.0
1058,2,1,1,1,1.0
1059,1,1,1,1,1.0
1060,1,1,1,1,1.0
1061,1,1,1,1,1.0
1062,0,1,1,0,1.0
1063,7,1,1,1,1.0
1064,7,1,1,0,1.0
1065,7,1,1,1,1.0
1066,6,1,1,1,1.0
1067,6,1,1,1,1.0
1068,7,1,1,1,1.0
1069,2,1,1,1,1.0
1070,4,1,1,1,1.0
1071,5,1,1,1,1.0
1072,6,1,1,1,1.0
1073,5,1,1,1,1.0
1074,4,1,1,1,1.0
1075,5,1,1,0,1.0
1076,4,1,1,0,1.0
1077,1,1,1,1,1.0
1078,3,1,1,0,1.0
1079,1,1,1,0,1.0
1080,2,1,1,0,1.0
1081,0,1,1,1,1.0
1082,5,1,1,1,1.0
1083,5,1,1,1,1.0
1084,7,1,1,0,1.0
1085,1,1,1,0,1.0
1086,1,1,1,0,1.0
1087,3,1,1,1,1.0
1088,1,1,1,0,1.0
1089,5,1,1,1,1.0
1090,3,1,1,1,1.0
1091,3,1,1,1,1.0
1092,6,1,1,1,1.0
1093,0,1,1,1,1.0
1094,6,1,1,1,1.0
1095,0,1,1,0,1.0
1096,1,1,1,1,1.0
1097,6,1,1,0,1.0
1098,0,1,1,0,1.0
1099,4,1,1,1,1.0
1100,6,1,1,0,1.0
1101,6,1,1,1,1.0
1102,5,1,1,0,1.0
1103,6,1,1,0,1.0
1104,1,1,1,1,1.0
1105,5,1,1,0,1.0
1106,3,1,1,1,1.0
1107,0,1,1,0,1.0
1108,5,1,1,0,1.0
1109,0,1,1,1,1.0
1110,2,1,1,1,1.0
1111,1,1,1,1,1.0
1112,6,1,1,1,1.0
1113,0,1,1,0,1.0
1114,1,1,1,1,1.0
1115,7,1,1,1,1.0
1116,7,1,1,1,1.0
1117,1,1,1,1,1.0
1118,4,1,1,1,1.0
1119,4,1,1,1,1.0
1120,2,1,1,1,1.0
1121,2,1,1,1,1.0
1122,1,1,1,1,1.0
1123,3,1,1,0,1.0
1124,4,1,1,1,1.0
1125,7,1,1,0,1.0
1126,1,1,1,1,1.0
1127,1,1,1,0,1.0
1128,7,1,1,1,1.0
1129,5,1,1,0,1.0
1130,6,1,1,1,1.0
1131,3,1,1,1,1.0
1132,5,1,1,0,1.0
1133,3,1,1,1,1.0
1134,2,1,1,1,1.0
1135,4,1,1,0,1.0
1136,2,1,1,0,1.0
1137,2,1,1,1,1.0
1138,6,1,1,1,1.0
1139,1,1,1,1,1.0
1140,2,1,1,1,1.0
1141,3,1,1,1,1.0
1142,7,1,1,1,1.0
1143,5,1,1,1,1.0
1144,5,1,1,1,1.0
1145,5,1,1,1,1.0
1146,7,1,1,1,1.0
1147,4,1,1,0,1.0
1148,0,1,1,0,1.0
1149,5,1,1,0,1.0
1150,6,1,1,1,1.0
1151,6,1,1,0,1.0
1152,4,1,1,1,1.0
1153,6,1,1,1,1.0
1154,7,1,1,1,1.0
1155,1,1,1,0,1.0
1156,0,1,1,0,1.0
1157,3,1,1,1,1.0
1158,4,1,1,1,1.0
1159,3,1,1,1,1.0
1160,6,1,1,1,1.0
1161,7,1,1,0,1.0
1162,0,1,1,1,1.0
1163,1,1,1,0,1.0
1164,6,1,1,1,1.0
1165,7,1,1,0,1.0
1166,6,1,1,0,1.0
1167,0,1,1,1,1.0
1168,1,1,1,1,1.0
1169,7,1,1,1,1.0
1170,6,1,1,1,1.0
1171,5,1,1,0,1.0
1172,3,1,1,1,1.0
1173,0,1,1,1,1.0
1174,0,1,1,1,1.0
1175,0,1,1,1,1.0
1176,7,1,1,0,1.0
1177,7,1,1,1,1.0
1178,3,1,1,1,1.0
1179,1,1,1,1,1.0
1180,5,1,1,1,1.0
1181,1,1,1,1,1.0
1182,6,1,1,1,1.0
1183,3,1,1,1,1.0
1184,2,1,1,1,1.0
1185,4,1,1,1,1.0
1186,5,1,1,1,1.0
1187,1,1,1,1,1.0
1188,3,1,1,0,1.0
1189,5,1,1,1,1.0
1190,0,1,1,1,1.0
1191,3,1,1,0,1.0
1192,5,1,1,1,1.0
1193,7,1,1,0,1.0
1194,3,1,1,1,1.0
1195,1,1,1,1,1.0
1196,7,1,1,1,1.0
1197,3,1,1,1,1.0
1198,2,1,1,0,1.0
1199,0,1,1,1,1.0
