idx,true_label,samples_used_anytime,set_size_anytime,correct_anytime,proxy_prob_anytime
994,7,1,1,1,1.0
995,7,1,1,1,1.0
996,3,1,1,1,1.0
997,6,1,1,1,1.0
998,0,1,1,0,1.0
999,0,1,1,0,1.0
1000,2,1,1,0,1.0
1001,5,1,1,0,1.0
1002,1,1,1,1,1.0
1003,0,1,1,1,1.0
1004,5,1,1,1,1.0
1005,6,1,1,1,1.0
1006,5,1,1,1,1.0
1007,6,1,1,0,1.0
1008,6,1,1,1,1.0
1009,4,1,1,0,1.0
1010,4,1,1,1,1.0
1011,6,1,1,0,1.0
1012,2,1,1,0,1.0
1013,0,1,1,1,1.0
1014,6,1,1,1,1.0
1015,2,1,1,1,1.0
1016,7,1,1,0,1.0
1017,3,1,1,1,1.0
1018,6,1,1,1,1.0
1019,0,1,1,0,1.0
1020,5,1,1,0,1.0
1021,3,1,1,0,1.0
1022,3,1,1,1,1.0
1023,2,1,1,1,1.0
1024,7,1,1,1,1.0
1025,3,1,1,1,1.0
1026,6,1,1,1,1.0
1027,3,1,1,1,1.0
1028,0,1,1,1,1.0
1029,7,1,1,1,1.0
1030,1,1,1,0,1.0
1031,2,1,1,1,1.0
1032,6,1,1,0,1.0
1033,7,1,1,0,1.0
1034,7,1,1,0,1.0
1035,3,1,1,0,1.0
1036,6,1,1,1,1.0
1037,2,1,1,0,1.0
1038,5,1,1,0,1.0
1039,4,1,1,1,1.0
1040,0,1,1,1,1.0
1041,3,1,1,0,1.0
1042,3,1,1,1,1.0
1043,2,1,1,1,1.0
1044,2,1,1,0,1.0
1045,4,1,1,1,1.0
1046,0,1,1,1,1.0
1047,1,1,1,1,1.0
1048,6,1,1,1,1.0
1049,2,1,1,1,1.0
1050,4,1,1,0,1.0
1051,4,1,1,0,1.0
1052,4,1,1,1,1.0
1053,3,1,1,1,1.0
1054,3,1,1,0,1.0
1055,6,1,1,1,1.0
1056,7,1,1,1,1.0
1057,2,1,1,1,1.0
1058,5,1,1,1,1.0
1059,7,1,1,1,1.0
1060,0,1,1,1,1.0
1061,6,1,1,1,1.0
1062,3,1,1,1,1.0
1063,7,1,1,1,1.0
1064,4,1,1,0,1.0
1065,6,1,1,1,1.0
1066,1,1,1,1,1.0
1067,1,1,1,1,1.0
1068,7,1,1,1,1.0
1069,4,1,1,1,1.0
1070,4,1,1,1,1.0
1071,1,1,1,0,1.0
1072,1,1,1,1,1.0
1073,6,1,1,1,1.0
1074,2,1,1,1,1.0
1075,4,1,1,1,1.0
1076,2,1,1,1,1.0
1077,2,1,1,1,1.0
1078,1,1,1,1,1.0
1079,7,1,1,1,1.0
1080,7,1,1,1,1.0
1081,0,1,1,1,1.0
1082,2,1,1,1,1.0
1083,4,1,1,0,1.0
1084,3,1,1,1,1.0
1085,5,1,1,1,1.0
1086,2,1,1,0,1.0
1087,0,1,1,0,1.0
1088,2,1,1,1,1.0
1089,4,1,1,1,1.0
1090,1,1,1,1,1.0
1091,6,1,1,1,1.0
1092,0,1,1,1,1.0
1093,0,1,1,1,1.0
1094,4,1,1,1,1.0
1095,4,1,1,1,1.0
1096,2,1,1,1,1.0
1097,2,1,1,0,1.0
1098,0,1,1,1,1.0
1099,5,1,1,1,1.0
1100,3,1,1,0,1.0
1101,0,1,1,1,1.0
1102,3,1,1,1,1.0
1103,7,1,1,1,1.0
1104,2,1,1,1,1.0
1105,7,1,1,1,1.0
1106,2,1,1,1,1.0
1107,1,1,1,1,1.0
1108,2,1,1,1,1.0
1109,2,1,1,0,1.0
1110,0,1,1,1,1.0
1111,4,1,1,0,1.0
1112,2,1,1,1,1.0
1113,5,1,1,0,1.0
1114,3,1,1,1,1.0
1115,3,1,1,1,1.0
1116,3,1,1,1,1.0
1117,1,1,1,1,1.0
1118,5,1,1,1,1.0
1119,0,1,1,0,1.0
1120,5,1,1,1,1.0
1121,7,1,1,1,1.0
1122,6,1,1,1,1.0
1123,3,1,1,1,1.0
1124,2,1,1,1,1.0
1125,6,1,1,1,1.0
1126,2,1,1,1,1.0
1127,3,1,1,1,1.0
1128,6,1,1,1,1.0
1129,7,1,1,1,1.0
1130,7,1,1,0,1.0
1131,0,1,1,1,1.0
1132,7,1,1,1,1.0
1133,0,1,1,1,1.0
1134,4,1,1,1,1.0
1135,7,1,1,0,1.0
1136,5,1,1,1,1.0
1137,7,1,1,1,1.0
1138,2,1,1,1,1.0
1139,2,1,1,1,1.0
1140,2,1,1,1,1.0
1141,2,1,1,1,1.0
1142,5,1,1,1,1.0
1143,3,1,1,1,1.0
1144,5,1,1,1,1.0
1145,3,1,1,1,1.0
1146,2,1,1,0,1.0
1147,1,1,1,1,1.0
1148,4,1,1,0,1.0
1149,7,1,1,0,1.0
1150,6,1,1,1,1.0
1151,2,1,1,1,1.0
1152,3,1,1,1,1.0
1153,5,1,1,0,1.0
1154,4,1,1,1,1.0
1155,0,1,1,1,1.0
1156,4,1,1,1,1.0
1157,0,1,1,0,1.0
1158,0,1,1,0,1.0
1159,5,1,1,0,1.0
1160,0,1,1,1,1.0
1161,2,1,1,0,1.0
1162,4,1,1,1,1.0
1163,5,1,1,1,1.0
1164,3,1,1,1,1.0
1165,0,1,1,1,1.0
1166,6,1,1,1,1.0
1167,7,1,1,1,1.0
1168,7,1,1,1,1.0
1169,5,1,1,1,1.0
1170,3,1,1,0,1.0
1171,7,1,1,1,1.0
1172,3,1,1,1,1.0
1173,1,1,1,0,1.0
1174,6,1,1,1,1.0
1175,2,1,1,1,1.0
1176,7,1,1,1,1.0
1177,2,1,1,1,1.0
1178,6,1,1,0,1.0
1179,4,1,1,1,1.0
1180,3,1,1,1,1.0
1181,2,1,1,1,1.0
1182,6,1,1,1,1.0
1183,0,1,1,1,1.0
1184,3,1,1,1,1.0
1185,2,1,1,1,1.0
1186,4,1,1,0,1.0
1187,2,1,1,1,1.0
1188,5,1,1,0,1.0
1189,3,1,1,1,1.0
1190,1,1,1,1,1.0
1191,1,1,1,0,1.0
1192,5,1,1,1,1.0
1193,2,1,1,1,1.0
1194,2,1,1,1,1.0
1195,5,1,1,1,1.0
1196,2,1,1,1,1.0
1197,3,1,1,0,1.0
1198,1,1,1,1,1.0
1199,2,1,1,1,1.0
