idx,true_label,samples_used_anytime,set_size_anytime,correct_anytime,proxy_prob_anytime
994,1,1,1,1,1.0
995,4,1,1,1,1.0
996,1,1,1,1,1.0
997,0,1,1,1,1.0
998,3,1,1,1,1.0
999,6,1,1,1,1.0
1000,6,1,1,1,1.0
1001,2,1,1,1,1.0
1002,3,1,1,1,1.0
1003,0,1,1,1,1.0
1004,1,1,1,1,1.0
1005,4,1,1,1,1.0
1006,0,1,1,1,1.0
1007,1,1,1,1,1.0
1008,2,1,1,1,1.0
1009,5,1,1,0,1.0
1010,0,1,1,1,1.0
1011,1,1,1,0,1.0
1012,1,1,1,1,1.0
1013,5,1,1,1,1.0
1014,2,1,1,0,1.0
1015,7,1,1,0,1.0
1016,4,1,1,1,1.0
1017,3,1,1,0,1.0
1018,6,1,1,0,1.0
1019,0,1,1,0,1.0
1020,7,1,1,1,1.0
1021,1,1,1,1,1.0
1022,6,1,1,1,1.0
1023,2,1,1,1,1.0
1024,6,1,1,1,1.0
1025,4,1,1,1,1.0
1026,3,1,1,0,1.0
1027,6,1,1,0,1.0
1028,1,1,1,0,1.0
1029,4,1,1,0,1.0
1030,5,1,1,1,1.0
1031,6,1,1,0,1.0
1032,4,1,1,0,1.0
1033,1,1,1,1,1.0
1034,2,1,1,1,1.0
1035,1,1,1,1,1.0
1036,7,1,1,0,1.0
1037,2,1,1,1,1.0
1038,5,1,1,1,1.0
1039,2,1,1,0,1.0
1040,2,1,1,1,1.0
1041,4,1,1,0,1.0
1042,4,1,1,1,1.0
1043,2,1,1,1,1.0
1044,3,1,1,0,1.0
1045,6,1,1,1,1.0
1046,6,1,1,1,1.0
1047,0,1,1,1,1.0
1048,0,1,1,1,1.0
1049,1,1,1,1,1.0
1050,4,1,1,1,1.0
1051,5,1,1,1,1.0
1052,0,1,1,1,1.0
1053,0,1,1,0,1.0
1054,1,1,1,1,1.0
1055,4,1,1,0,1.0
1056,5,1,1,0,1.0
1057,6,1,1,1,1.0
1058,6,1,1,1,1.0
1059,3,1,1,0,1.0
1060,1,1,1,1,1.0
1061,2,1,1,1,1.0
1062,7,1,1,1,1.0
1063,5,1,1,1,1.0
1064,1,1,1,1,1.0
1065,6,1,1,0,1.0
1066,0,1,1,0,1.0
1067,0,1,1,1,1.0
1068,2,1,1,0,1.0
1069,2,1,1,0,1.0
1070,0,1,1,1,1.0
1071,0,1,1,0,1.0
1072,0,1,1,1,1.0
1073,1,1,1,1,1.0
1074,7,1,1,1,1.0
1075,3,1,1,1,1.0
1076,7,1,1,1,1.0
1077,5,1,1,1,1.0
1078,1,1,1,1,1.0
1079,1,1,1,1,1.0
1080,6,1,1,1,1.0
1081,7,1,1,0,1.0
1082,5,1,1,1,1.0
1083,4,1,1,0,1.0
1084,3,1,1,0,1.0
1085,1,1,1,0,1.0
1086,6,1,1,1,1.0
1087,6,1,1,1,1.0
1088,6,1,1,1,1.0
1089,4,1,1,0,1.0
1090,2,1,1,0,1.0
1091,4,1,1,1,1.0
1092,2,1,1,1,1.0
1093,1,1,1,1,1.0
1094,5,1,1,1,1.0
1095,7,1,1,1,1.0
1096,1,1,1,1,1.0
1097,7,1,1,0,1.0
1098,0,1,1,1,1.0
1099,7,1,1,1,1.0
1100,6,1,1,1,1.0
1101,4,1,1,1,1.0
1102,2,1,1,1,1.0
1103,6,1,1,1,1.0
1104,7,1,1,1,1.0
1105,1,1,1,1,1.0
1106,3,1,1,1,1.0
1107,1,1,1,1,1.0
1108,4,1,1,1,1.0
1109,5,1,1,1,1.0
1110,3,1,1,0,1.0
1111,6,1,1,1,1.0
1112,3,1,1,0,1.0
1113,7,1,1,1,1.0
1114,2,1,1,1,1.0
1115,3,1,1,1,1.0
1116,4,1,1,1,1.0
1117,0,1,1,1,1.0
1118,1,1,1,1,1.0
1119,3,1,1,1,1.0
1120,2,1,1,1,1.0
1121,1,1,1,0,1.0
1122,6,1,1,1,1.0
1123,5,1,1,1,1.0
1124,5,1,1,1,1.0
1125,5,1,1,0,1.0
1126,7,1,1,1,1.0
1127,0,1,1,0,1.0
1128,6,1,1,1,1.0
1129,5,1,1,1,1.0
1130,3,1,1,1,1.0
1131,5,1,1,1,1.0
1132,6,1,1,0,1.0
1133,5,1,1,1,1.0
1134,5,1,1,0,1.0
1135,7,1,1,0,1.0
1136,4,1,1,0,1.0
1137,3,1,1,1,1.0
1138,0,1,1,1,1.0
1139,6,1,1,1,1.0
1140,1,1,1,1,1.0
1141,3,1,1,1,1.0
1142,5,1,1,1,1.0
1143,6,1,1,1,1.0
1144,0,1,1,0,1.0
1145,6,1,1,0,1.0
1146,1,1,1,1,1.0
1147,6,1,1,1,1.0
1148,1,1,1,1,1.0
1149,2,1,1,1,1.0
1150,4,1,1,1,1.0
1151,2,1,1,1,1.0
1152,6,1,1,1,1.0
1153,2,1,1,0,1.0
1154,4,1,1,1,1.0
1155,0,1,1,1,1.0
1156,3,1,1,1,1.0
1157,5,1,1,1,1.0
1158,3,1,1,0,1.0
1159,2,1,1,1,1.0
1160,0,1,1,1,1.0
1161,5,1,1,1,1.0
1162,4,1,1,1,1.0
1163,5,1,1,0,1.0
1164,0,1,1,1,1.0
1165,0,1,1,1,1.0
1166,2,1,1,0,1.0
1167,6,1,1,1,1.0
1168,5,1,1,0,1.0
1169,7,1,1,0,1.0
1170,5,1,1,1,1.0
1171,2,1,1,1,1.0
1172,6,1,1,1,1.0
1173,6,1,1,1,1.0
1174,3,1,1,1,1.0
1175,3,1,1,0,1.0
1176,5,1,1,1,1.0
1177,6,1,1,0,1.0
1178,6,1,1,1,1.0
1179,2,1,1,1,1.0
1180,2,1,1,1,1.0
1181,4,1,1,1,1.0
1182,7,1,1,1,1.0
1183,1,1,1,1,1.0
1184,4,1,1,1,1.0
1185,1,1,1,1,1.0
1186,4,1,1,0,1.0
1187,4,1,1,1,1.0
1188,1,1,1,0,1.0
1189,6,1,1,1,1.0
1190,4,1,1,1,1.0
1191,3,1,1,1,1.0
1192,3,1,1,0,1.0
1193,7,1,1,0,1.0
1194,5,1,1,0,1.0
1195,1,1,1,1,1.0
1196,7,1,1,1,1.0
1197,6,1,1,0,1.0
1198,4,1,1,1,1.0
1199,0,1,1,1,1.0
