idx,true_label,samples_used_anytime,set_size_anytime,correct_anytime,proxy_prob_anytime
994,5,1,1,1,1.0
995,3,1,1,0,1.0
996,2,1,1,1,1.0
997,3,1,1,0,1.0
998,6,1,1,1,1.0
999,0,1,1,0,1.0
1000,0,1,1,1,1.0
1001,0,1,1,1,1.0
1002,1,1,1,0,1.0
1003,6,1,1,0,1.0
1004,4,1,1,1,1.0
1005,0,1,1,1,1.0
1006,4,1,1,1,1.0
1007,6,1,1,1,1.0
1008,7,1,1,1,1.0
1009,5,1,1,1,1.0
1010,1,1,1,0,1.0
1011,0,1,1,0,1.0
1012,6,1,1,1,1.0
1013,4,1,1,1,1.0
1014,5,1,1,1,1.0
1015,4,1,1,1,1.0
1016,7,1,1,1,1.0
1017,0,1,1,0,1.0
1018,4,1,1,1,1.0
1019,7,1,1,1,1.0
1020,1,1,1,0,1.0
1021,3,1,1,1,1.0
1022,5,1,1,1,1.0
1023,2,1,1,1,1.0
1024,4,1,1,1,1.0
1025,7,1,1,1,1.0
1026,0,1,1,0,1.0
1027,1,1,1,1,1.0
1028,1,1,1,1,1.0
1029,2,1,1,1,1.0
1030,5,1,1,1,1.0
1031,3,1,1,1,1.0
1032,1,1,1,0,1.0
1033,6,1,1,0,1.0
1034,3,1,1,0,1.0
1035,2,1,1,1,1.0
1036,2,1,1,1,1.0
1037,2,1,1,1,1.0
1038,3,1,1,1,1.0
1039,5,1,1,0,1.0
1040,5,1,1,1,1.0
1041,3,1,1,0,1.0
1042,1,1,1,1,1.0
1043,4,1,1,0,1.0
1044,4,1,1,0,1.0
1045,6,1,1,1,1.0
1046,2,1,1,1,1.0
1047,3,1,1,0,1.0
1048,0,1,1,0,1.0
1049,6,1,1,1,1.0
1050,2,1,1,0,1.0
1051,2,1,1,1,1.0
1052,6,1,1,1,1.0
1053,7,1,1,1,1.0
1054,3,1,1,1,1.0
1055,6,1,1,1,1.0
1056,7,1,1,1,1.0
1057,0,1,1,0,1.0
1058,1,1,1,1,1.0
1059,0,1,1,1,1.0
1060,1,1,1,1,1.0
1061,3,1,1,1,1.0
1062,2,1,1,0,1.0
1063,3,1,1,1,1.0
1064,3,1,1,1,1.0
1065,1,1,1,1,1.0
1066,0,1,1,1,1.0
1067,4,1,1,1,1.0
1068,6,1,1,0,1.0
1069,5,1,1,1,1.0
1070,3,1,1,1,1.0
1071,1,1,1,0,1.0
1072,5,1,1,0,1.0
1073,3,1,1,1,1.0
1074,1,1,1,0,1.0
1075,2,1,1,1,1.0
1076,5,1,1,0,1.0
1077,1,1,1,0,1.0
1078,6,1,1,1,1.0
1079,4,1,1,1,1.0
1080,0,1,1,1,1.0
1081,5,1,1,1,1.0
1082,1,1,1,1,1.0
1083,6,1,1,1,1.0
1084,4,1,1,0,1.0
1085,3,1,1,1,1.0
1086,1,1,1,1,1.0
1087,4,1,1,1,1.0
1088,4,1,1,0,1.0
1089,7,1,1,1,1.0
1090,2,1,1,1,1.0
1091,1,1,1,1,1.0
1092,5,1,1,1,1.0
1093,0,1,1,1,1.0
1094,3,1,1,1,1.0
1095,0,1,1,1,1.0
1096,0,1,1,1,1.0
1097,4,1,1,1,1.0
1098,5,1,1,1,1.0
1099,2,1,1,0,1.0
1100,6,1,1,0,1.0
1101,3,1,1,1,1.0
1102,1,1,1,1,1.0
1103,0,1,1,1,1.0
1104,6,1,1,1,1.0
1105,0,1,1,1,1.0
1106,5,1,1,0,1.0
1107,7,1,1,1,1.0
1108,7,1,1,1,1.0
1109,2,1,1,1,1.0
1110,7,1,1,0,1.0
1111,5,1,1,1,1.0
1112,4,1,1,0,1.0
1113,3,1,1,0,1.0
1114,2,1,1,1,1.0
1115,5,1,1,0,1.0
1116,4,1,1,0,1.0
1117,4,1,1,1,1.0
1118,7,1,1,1,1.0
1119,6,1,1,1,1.0
1120,2,1,1,0,1.0
1121,2,1,1,0,1.0
1122,5,1,1,1,1.0
1123,2,1,1,1,1.0
1124,0,1,1,1,1.0
1125,4,1,1,1,1.0
1126,1,1,1,0,1.0
1127,4,1,1,1,1.0
1128,0,1,1,1,1.0
1129,7,1,1,1,1.0
1130,6,1,1,1,1.0
1131,2,1,1,1,1.0
1132,3,1,1,0,1.0
1133,2,1,1,1,1.0
1134,1,1,1,0,1.0
1135,7,1,1,0,1.0
1136,5,1,1,1,1.0
1137,2,1,1,1,1.0
1138,0,1,1,1,1.0
1139,3,1,1,0,1.0
1140,5,1,1,0,1.0
1141,7,1,1,1,1.0
1142,3,1,1,0,1.0
1143,5,1,1,0,1.0
1144,6,1,1,0,1.0
1145,2,1,1,0,1.0
1146,5,1,1,0,1.0
1147,4,1,1,1,1.0
1148,1,1,1,0,1.0
1149,3,1,1,0,1.0
1150,3,1,1,1,1.0
1151,2,1,1,0,1.0
1152,2,1,1,1,1.0
1153,7,1,1,1,1.0
1154,3,1,1,1,1.0
1155,2,1,1,1,1.0
1156,2,1,1,1,1.0
1157,6,1,1,0,1.0
1158,5,1,1,1,1.0
1159,2,1,1,1,1.0
1160,6,1,1,1,1.0
1161,1,1,1,1,1.0
1162,3,1,1,1,1.0
1163,3,1,1,1,1.0
1164,7,1,1,1,1.0
1165,3,1,1,1,1.0
1166,0,1,1,1,1.0
1167,2,1,1,1,1.0
1168,7,1,1,0,1.0
1169,1,1,1,1,1.0
1170,2,1,1,1,1.0
1171,7,1,1,0,1.0
1172,1,1,1,0,1.0
1173,5,1,1,0,1.0
1174,7,1,1,0,1.0
1175,0,1,1,0,1.0
1176,7,1,1,0,1.0
1177,5,1,1,1,1.0
1178,1,1,1,1,1.0
1179,0,1,1,1,1.0
1180,6,1,1,0,1.0
1181,2,1,1,1,1.0
1182,3,1,1,1,1.0
1183,0,1,1,0,1.0
1184,7,1,1,1,1.0
1185,6,1,1,1,1.0
1186,6,1,1,0,1.0
1187,0,1,1,1,1.0
1188,0,1,1,1,1.0
1189,3,1,1,1,1.0
1190,7,1,1,1,1.0
1191,7,1,1,1,1.0
1192,4,1,1,1,1.0
1193,6,1,1,1,1.0
1194,1,1,1,1,1.0
1195,5,1,1,1,1.0
1196,1,1,1,1,1.0
1197,3,1,1,1,1.0
1198,3,1,1,1,1.0
1199,0,1,1,0,1.0
