step,Monolithic,Static2Layer,ARH,Dissonance
5521,26.434524460784452,38.05310163747433,75.57220914055948,3.9787187870915277
5522,26.43717648214116,38.05858767628153,75.60123126683523,3.9789315992206125
5523,26.43982812466474,38.06407234375047,75.63020506318665,3.9791422832284065
5524,26.442479388409296,38.0695556402239,75.65913061009651,3.979350860396122
5525,26.44513027342894,38.07503756604457,75.6880079879136,3.979557351792161
5526,26.447780779777773,38.08051812155508,75.71683727685284,3.9797617782742396
5527,26.45043090750989,38.08599730709796,75.74561855699564,3.979964160491497
5528,26.453080656679372,38.09147512301567,75.77435190829,3.980164518886582
5529,26.455730027340294,38.096951569650564,75.8030374105508,3.9803628736977164
5530,26.458379019546722,38.10242664734492,75.83167514346002,3.980559244960739
5531,26.461027633352728,38.107900356440936,75.86026518656693,3.980753652511132
5532,26.463675868812352,38.113372697280724,75.88880761928833,3.98094611598602
5533,26.466323725979652,38.118843670206296,75.9173025209088,3.98113665482616
5534,26.46897120490866,38.12431327555959,75.94574997058083,3.9813252882778984
5535,26.4716183056534,38.129781513682445,75.97415004732515,3.9815120353951197
5536,26.474265028267908,38.13524838491665,76.00250283003088,3.9816969150411685
5537,26.47691137280619,38.140713889603866,76.03080839745576,3.981879945890757
5538,26.479557339322245,38.1461780280857,76.05906682822638,3.982061146431849
5539,26.48220292787009,38.151640800703646,76.08727820083843,3.9822405349675307
5540,26.484848138503708,38.157102207799134,76.11544259365681,3.9824181296178556
5541,26.48749297127708,38.16256224971351,76.14356008491599,3.982593948321677
5542,26.490137426244193,38.16802092678802,76.17163075272012,3.9827680088384603
5543,26.492781503459007,38.173478239363824,76.1996546750433,3.9829403287500758
5544,26.495425202975476,38.17893418778201,76.22763192972977,3.983110925462575
5545,26.49806852484756,38.184388772383585,76.25556259449415,3.9832798162079492
5546,26.50071146912921,38.18984199350945,76.28344674692164,3.9834470180458696
5547,26.50335403587436,38.19529385150042,76.31128446446823,3.9836125478654107
5548,26.50599622513694,38.20074434669726,76.33907582446095,3.983776422386757
5549,26.508638036970865,38.206193479440614,76.366820904098,3.9839386581628893
5550,26.51127947143006,38.21164125007105,76.39451978044912,3.98409927158126
5551,26.513920528568423,38.21708765892906,76.42217253045558,3.9842582788654477
5552,26.516561208439864,38.22253270635504,76.44977923093066,3.9844156960767934
5553,26.519201511098267,38.22797639268931,76.47733995855963,3.9845715391160255
5554,26.52184143659751,38.23341871827209,76.50485478990005,3.9847258237248653
5555,26.524480984991477,38.238859683443536,76.53232380138209,3.9848785654876164
5556,26.52712015633404,38.24429928854371,76.55974706930854,3.9850297798327405
5557,26.52975895067905,38.24973753391257,76.58712466985516,3.985179482034413
5558,26.532397368080364,38.25517441989004,76.61445667907087,3.9853276872140686
5559,26.535035408591835,38.26060994681588,76.64174317287792,3.985474410341928
5560,26.53767307226729,38.26604411502985,76.66898422707217,3.985619666238509
5561,26.540310359160557,38.27147692487157,76.6961799173232,3.9857634695761237
5562,26.542947269325463,38.27690837668059,76.72333031917464,3.9859058348803624
5563,26.545583802815827,38.282338470796375,76.75043550804428,3.986046776531559
5564,26.548219959685447,38.287767207558296,76.77749555922432,3.9861863087662432
5565,26.550855739988133,38.29319458730567,76.8045105478816,3.986324445678581
5566,26.55349114377767,38.298620610377704,76.83148054905774,3.986461201221795
5567,26.55612617110784,38.30404527711352,76.85840563766949,3.986596589209577
5568,26.55876082203242,38.309468587852145,76.88528588850873,3.9867306233174813
5569,26.561395096605178,38.31489054293256,76.91212137624287,3.9868633170843064
5570,26.56402899487988,38.320311142693626,76.9389121754149,3.9869946839134633
5571,26.566662516910274,38.325730387474124,76.96565836044377,3.987124737074329
5572,26.569295662750104,38.33114827761277,76.99236000562445,3.9872534897035856
5573,26.571928432453113,38.336564813448184,77.01901718512818,3.9873809548065497
5574,26.574560826073025,38.34197999531888,77.04562997300269,3.9875071452584843
5575,26.577192843663568,38.34739382356332,77.07219844317244,3.9876320738058997
5576,26.579824485278458,38.35280629851987,77.09872266943873,3.9877557530678405
5577,26.58245575097139,38.358217420526806,77.12520272548,3.9878781955371623
5578,26.585086640796074,38.363627189922326,77.15163868485195,3.9879994135817904
5579,26.5877171548062,38.36903560704453,77.17803062098784,3.988119419445973
5580,26.590347293055455,38.37444267223147,77.2043786071986,3.988238225251513
5581,26.592977055597505,38.379848385821056,77.23068271667314,3.9883558429989976
5582,26.59560644248603,38.38525274815116,77.25694302247841,3.9884722845690077
5583,26.59823545377468,38.39065575955956,77.28315959755973,3.9885875617233175
5584,26.600864089517117,38.396057420383926,77.30933251474093,3.9887016861060847
5585,26.603492349766988,38.40145773096189,77.33546184672458,3.988814669245024
5586,26.606120234577922,38.40685669163094,77.36154766609218,3.9889265225525734
5587,26.60874774400355,38.412254302728535,77.38759004530435,3.989037257327048
5588,26.611374878097504,38.41765056459201,77.41358905670106,3.989146884753777
5589,26.614001636913397,38.423045477558645,77.43954477250179,3.9892554159062397
5590,26.61662802050483,38.42843904196561,77.46545726480576,3.989362861747177
5591,26.619254028925404,38.433831258150015,77.49132660559216,3.9894692331297055
5592,26.621879662228707,38.439222126448854,77.51715286672027,3.9895745407984085
5593,26.62450492046834,38.44461164719908,77.54293611992973,3.9896787953904242
5594,26.627129803697862,38.44999982073753,77.56867643684066,3.9897820074365202
5595,26.629754311970856,38.45538664740096,77.59437388895402,3.9898841873621547
5596,26.632378445340866,38.46077212752604,77.62002854765161,3.9899853454885332
5597,26.635002203861465,38.46615626144938,77.64564048419638,3.990085492033648
5598,26.637625587586182,38.47153904950748,77.67120976973263,3.9901846371133116
5599,26.640248596568565,38.47692049203675,77.69673647528616,3.9902827907421785
5600,26.64287123086215,38.48230058937355,77.72222067176449,3.9903799628347567
5601,26.645493490520444,38.48767934185413,77.7476624299571,3.990476163206409
5602,26.64811537559698,38.49305674981467,77.77306182053553,3.990571401574345
5603,26.650736886145253,38.49843281359124,77.79841891405368,3.9906656875586015
5604,26.65335802221877,38.50380753351986,77.82373378094792,3.9907590306830154
5605,26.65597878387102,38.50918090993644,77.84900649153734,3.9908514403761854
5606,26.658599171155494,38.514552943176824,77.87423711602396,3.9909429259724236
5607,26.661219184125663,38.51992363357676,77.89942572449283,3.9910334967126992
5608,26.663838822834997,38.525292981471914,77.92457238691235,3.9911231617455725
5609,26.666458087336952,38.53066098719787,77.94967717313435,3.9912119301281166
5610,26.669076977685,38.53602765109013,77.97474015289436,3.9912998108268356
5611,26.671695493932575,38.541392973484115,77.99976139581183,3.991386812718567
5612,26.674313636133117,38.54675695471516,78.02474097139019,3.9914729445913815
5613,26.67693140434006,38.5521195951185,78.04967894901716,3.9915582151454676
5614,26.679548798606824,38.5574808950293,78.07457539796494,3.991642632994013
5615,26.68216581898683,38.56284085478266,78.09943038739034,3.991726206664073
5616,26.684782465533484,38.56819947471356,78.12424398633502,3.991808944597432
5617,26.687398738300196,38.57355675515692,78.14901626372564,3.991890855151458
5618,26.690014637340344,38.578912696447574,78.17374728837412,3.9919719465999433
5619,26.69263016270732,38.584267298920274,78.19843712897776,3.992052227133944
5620,26.695245314454503,38.58962056290966,78.22308585411946,3.9921317048626044
5621,26.69786009263526,38.59497248875033,78.2476935322679,3.9922103878139783
5622,26.700474497302963,38.60032307677677,78.2722602317778,3.9922882839358387
5623,26.70308852851096,38.60567232732339,78.29678602088997,3.9923654010964804
5624,26.705702186312596,38.611020240724535,78.32127096773165,3.9924417470855156
5625,26.708315470761224,38.616366817314436,78.34571514031656,3.9925173296146603
5626,26.710928381910158,38.621712057427246,78.37011860654523,3.992592156318514
5627,26.713540919812733,38.62705596139707,78.39448143420506,3.9926662347553283
5628,26.716153084522265,38.63239852955787,78.41880369097059,3.992739572407775
5629,26.718764876092067,38.63773976224357,78.44308544440368,3.9928121766836977
5630,26.72137629457544,38.64307965978801,78.46732676195363,3.9928840549168605
5631,26.72398734002567,38.64841822252492,78.49152771095747,3.992955214367692
5632,26.72659801249605,38.653755450787955,78.51568835864006,3.993025662224015
5633,26.729208312039855,38.6590913449107,78.53980877211434,3.993095405601775
5634,26.731818238710364,38.66442590522665,78.56388901838146,3.9931644515457574
5635,26.734427792560833,38.66975913206921,78.58792916433102,3.9932328070303
5636,26.737036973644525,38.675091025771714,78.61192927674121,3.9933004789599966
5637,26.739645782014687,38.68042158666739,78.63588942227904,3.993367474170397
5638,26.742254217724554,38.68575081508941,78.65980966750045,3.9934337994286926
5639,26.744862280827363,38.69107871137086,78.68369007885062,3.9934994614344057
5640,26.747469971376344,38.69640527584471,78.70753072266402,3.993564466820062
5641,26.750077289424706,38.70173050884389,78.73133166516469,3.993628822151861
5642,26.75268423502567,38.707054410701225,78.75509297246637,3.9936925339303424
5643,26.755290808232434,38.71237698174944,78.77881471057269,3.993755608591039
5644,26.75789700909819,38.71769822232122,78.8024969453774,3.993818052505129
5645,26.760502837676135,38.723018132749125,78.8261397426645,3.9938798719800777
5646,26.76310829401944,38.728336713365664,78.84974316810842,3.9939410732602765
5647,26.765713378181278,38.73365396450323,78.87330728727429,3.994001662527674
5648,26.76831809021482,38.738969886494175,78.89683216561797,3.994061645902397
5649,26.770922430173222,38.74428447967072,78.92031786848636,3.9941210294433733
5650,26.77352639810963,38.74959774436505,78.94376446111758,3.9941798191489397
5651,26.77612999407719,38.75490968090922,78.96717200864104,3.99423802095745
5652,26.77873321812903,38.76022028963524,78.99054057607772,3.994295640747876
5653,26.78133607031829,38.765529570875024,79.01387022834032,3.994352684340397
5654,26.78393855069808,38.7708375249604,79.03716103023345,3.994409157496993
5655,26.786540659321506,38.77614415222311,79.0604130464538,3.994465065922023
5656,26.789142396241683,38.781449452994835,79.08362634159032,3.994520415262803
5657,26.791743761511704,38.78675342760713,79.10680098012439,3.994575211110175
5658,26.794344755184664,38.79205607639151,79.12993702643003,3.994629458999073
5659,26.79694537731363,38.79735739967939,79.15303454477404,3.994683164409082
5660,26.799545627951694,38.8026573978021,79.17609359931622,3.9947363327649916
5661,26.802145507151902,38.80795607109089,79.19911425410952,3.9947889694373417
5662,26.804745014967335,38.81325341987693,79.2220965731002,3.9948410797429683
5663,26.807344151451023,38.8185494444913,79.24504062012805,3.9948926689455386
5664,26.809942916656027,38.82384414526501,79.26794645892656,3.994943742256083
5665,26.812541310635375,38.82913752252896,79.29081415312307,3.994994304833522
5666,26.81513933344209,38.834429576614006,79.31364376623897,3.995044361785187
5667,26.817736985129205,38.83972030785089,79.33643536168987,3.9950939181673353
5668,26.82033426574972,38.84500971657029,79.35918900278575,3.995142978985662
5669,26.822931175356658,38.85029780310279,79.38190475273122,3.9951915491958054
5670,26.825527714003,38.8555845677789,79.40458267462557,3.9952396337038474
5671,26.828123881741746,38.86087001092903,79.42722283146304,3.9952872373668087
5672,26.830719678625876,38.86615413288353,79.449825286133,3.9953343649931408
5673,26.833315104708365,38.87143693397266,79.47239010142005,3.9953810213432095
5674,26.835910160042186,38.87671841452659,79.4949173400042,3.995427211129777
5675,26.838504844680294,38.88199857487541,79.5174070644612,3.9954729390184793
5676,26.84109915867564,38.88727741534914,79.53985933726248,3.995518209628295
5677,26.84369310208118,38.892554936277705,79.56227422077549,3.9955630275320115
5678,26.846286674949837,38.897831137990934,79.58465177726379,3.9956073972566917
5679,26.848879877334547,38.90310602081861,79.60699206888731,3.995651323284125
5680,26.851472709288238,38.9083795850904,79.6292951577024,3.9956948100512837
5681,26.854065170863816,38.91365183113592,79.65156110566211,3.995737861950771
5682,26.85665726211419,38.91892275928466,79.6737899746163,3.995780483331263
5683,26.85924898309227,38.92419236986607,79.69598182631185,3.9958226784979503
5684,26.86184033385094,38.929460663209504,79.71813672239283,3.9958644517129707
5685,26.86443131444308,38.93472763964421,79.74025472440059,3.9959058071958413
5686,26.86702192492158,38.93999329949939,79.76233589377406,3.995946749123883
5687,26.8696121653393,38.94525764310415,79.78438029184984,3.995987281632644
5688,26.872202035749105,38.950520670787505,79.80638797986236,3.9960274088163175
5689,26.874791536203844,38.95578238287839,79.82835901894416,3.9960671347281544
5690,26.877380666756373,38.961042779705664,79.85029347012585,3.996106463380873
5691,26.879969427459528,38.96630186159811,79.87219139433648,3.996145398747064
5692,26.882557818366138,38.971559628884414,79.89405285240369,3.9961839447595935
5693,26.885145839529027,38.9768160818932,79.9158779050537,3.9962221053119977
5694,26.887733491001022,38.98207122095296,79.93766661291171,3.9962598842588775
5695,26.89032077283492,38.987325046392186,79.95941903650193,3.9962972854162886
5696,26.89290768508352,38.99257755853921,79.98113523624774,3.996334312562126
5697,26.89549422779963,38.99782875772233,80.00281527247193,3.9963709694365046
5698,26.898080401036033,39.00307864426974,80.02445920539688,3.9964072597421394
5699,26.900666204845503,39.00832721850955,80.04606709514461,3.996443187144718
5700,26.90325163928081,39.01357448076981,80.06763900173704,3.9964787552732712
5701,26.90583670439472,39.01882043137847,80.08917498509616,3.996513967720538
5702,26.908421400239995,39.024065070663404,80.11067510504417,3.996548828043333
5703,26.911005726869377,39.02930839895239,80.13213942130362,3.9965833397629
5704,26.91358968433561,39.03455041657315,80.15356799349763,3.9966175063652707
5705,26.91617327269143,39.0397911238533,80.17496088115004,3.996651331301618
5706,26.91875649198956,39.04503052112039,80.19631814368553,3.996684817988602
5707,26.921339342282717,39.05026860870188,80.21763984042987,3.996717969808716
5708,26.92392182362362,39.05550538692515,80.23892603060996,3.9967507901106285
5709,26.92650393606496,39.060740856117505,80.26017677335417,3.996783282209522
5710,26.929085679659448,39.065975016606146,80.28139212769234,3.996815449387427
5711,26.931667054459762,39.071207868718226,80.30257215255602,3.996847294893553
5712,26.934248060518595,39.07643941278079,80.32371690677861,3.9968788219446174
5713,26.936828697888604,39.08166964912082,80.34482644909559,3.9969100337251713
5714,26.939408966622462,39.08689857806519,80.36590083814457,3.9969409333879193
5715,26.94198886677284,39.09212619994071,80.38694013246551,3.9969715240540404
5716,26.944568398392367,39.097352515074114,80.40794439050094,3.9970018088134998
5717,26.947147561533697,39.102577523792036,80.42891367059603,3.997031790725365
5718,26.94972635624947,39.10780122642106,80.44984803099878,3.9970614728181113
5719,26.952304782592307,39.11302362328764,80.47074752986022,3.9970908580899303
5720,26.95488284061484,39.118244714718195,80.49161222523452,3.997119949509031
5721,26.95746053036967,39.12346450103904,80.51244217507917,3.9971487500139404
5722,26.960037851909412,39.128682982576414,80.53323743725518,3.997177262513801
5723,26.962614805286655,39.133900159656456,80.55399806952715,3.997205489888663
5724,26.965191390554,39.13911603260526,80.57472412956355,3.9972334349897767
5725,26.967767607764024,39.144330601748806,80.59541567493676,3.9972611006398786
5726,26.970343456969303,39.14954386741301,80.6160727631233,3.99728848963348
5727,26.972918938222413,39.154755829923694,80.63669545150401,3.997315604737145
5728,26.975494051575904,39.15996648960661,80.65728379736414,3.997342448689774
5729,26.978068797082333,39.165175846787434,80.67783785789354,3.997369024202876
5730,26.98064317479425,39.17038390179174,80.69835769018685,3.9973953339608475
5731,26.98321718476419,39.175590654945026,80.71884335124359,3.9974213806212386
5732,26.98579082704469,39.18079610657272,80.73929489796843,3.9974471668150264
5733,26.988364101688255,39.186000257000174,80.7597123871712,3.997472695146876
5734,26.990937008747423,39.19120310655263,80.7800958755672,3.9974979681954075
5735,26.993509548274687,39.19640465555527,80.8004454197772,3.9975229885134533
5736,26.996081720322557,39.2016049043332,80.82076107632776,3.997547758628319
5737,26.99865352494352,39.20680385321143,80.84104290165124,3.9975722810420358
5738,27.00122496219007,39.212001502514894,80.86129095208608,3.9975965582316153
5739,27.003796032114675,39.21719785256845,80.88150528387686,3.9976205926492994
5740,27.00636673476981,39.22239290369686,80.90168595317454,3.9976443867228064
5741,27.00893707020794,39.227586656224815,80.92183301603653,3.9976679428555784
5742,27.01150703848152,39.23277911047693,80.9419465284269,3.9976912634270225
5743,27.014076639642997,39.23797026677774,80.96202654621655,3.9977143507927524
5744,27.016645873744814,39.24316012545168,80.98207312518329,3.9977372072848247
5745,27.019214740839402,39.24834868682312,81.00208632101211,3.9977598352119763
5746,27.02178324097919,39.25353595121635,81.02206618929523,3.9977822368598566
5747,27.024351374216593,39.25872191895557,81.04201278553226,3.997804414491258
5748,27.02691914060403,39.2639065903649,81.06192616513047,3.9978263703463455
5749,27.029486540193894,39.26908996576839,81.08180638340478,3.997848106642882
5750,27.032053573038578,39.27427204548999,81.10165349557806,3.9978696255764534
5751,27.03462023919048,39.27945282985359,81.12146755678118,3.997890929320689
5752,27.037186538701985,39.28463231918298,81.1412486220532,3.997912020027482
5753,27.039752471625455,39.289810513801896,81.16099674634154,3.997932899827207
5754,27.042318038013256,39.29498741403394,81.18071198450212,3.997953570828935
5755,27.04488323791776,39.30016302020271,81.20039439129951,3.9979740351206456
5756,27.0474480713913,39.30533733263166,81.22004402140706,3.9979942947694393
5757,27.050012538486236,39.310510351644176,81.2396609294071,3.998014351821745
5758,27.052576639254895,39.315682077563594,81.25924516979104,3.9980342083035274
5759,27.0551403737496,39.32085251071313,81.27879679695958,3.9980538662204923
5760,27.05770374202269,39.32602165141594,81.2983158652228,3.9980733275582874
5761,27.06026674412646,39.3311894999951,81.31780242880033,3.998092594282704
5762,27.06282938011323,39.33635605677359,81.33725654182155,3.9981116683398774
5763,27.06539165003529,39.341521322074335,81.35667825832567,3.9981305516564785
5764,27.067953553944935,39.34668529622015,81.37606763226188,3.998149246139914
5765,27.07051509189445,39.351847979533794,81.39542471748963,3.9981677536785147
5766,27.073076263936102,39.35700937233793,81.41474956777856,3.9981860761417294
5767,27.07563707012217,39.36216947495514,81.43404223680884,3.998204215380312
5768,27.07819751050492,39.367328287707934,81.45330277817122,3.9982221732265093
5769,27.08075758513659,39.37248581091875,81.47253124536724,3.998239951494244
5770,27.083317294069438,39.37764204490991,81.49172769180932,3.9982575519793015
5771,27.085876637355693,39.3827969900037,81.5108921708209,3.9982749764595087
5772,27.0884356150476,39.3879506465223,81.53002473563669,3.9982922266949137
5773,27.090994227197374,39.3931030147878,81.54912543940269,3.9983093044279645
5774,27.093552473857237,39.398254095122226,81.56819433517644,3.998326211383685
5775,27.09611035507939,39.40340388784753,81.58723147592711,3.998342949269848
5776,27.09866787091604,39.408552393285575,81.60623691453566,3.9983595197771495
5777,27.101225021419378,39.41369961175813,81.62521070379496,3.9983759245793777
5778,27.103781806641596,39.418845543586926,81.64415289641002,3.998392165333584
5779,27.106338226634875,39.42399018909354,81.66306354499805,3.9984082436802484
5780,27.108894281451377,39.42913354859954,81.68194270208863,3.9984241612434457
5781,27.111449971143276,39.43427562242638,81.70079042012391,3.9984399196310116
5782,27.114005295762723,39.43941641089544,81.71960675145861,3.9984555204347014
5783,27.116560255361865,39.444555914328014,81.73839174836039,3.9984709652303545
5784,27.119114849992854,39.449694133045334,81.75714546300978,3.998486255578051
5785,27.121669079707818,39.454831067368524,81.77586794750043,3.9985013930222704
5786,27.124222944558884,39.459966717618656,81.7945592538393,3.9985163790920475
5787,27.12677644459817,39.4651010841167,81.81321943394666,3.998531215301127
5788,27.129329579877798,39.47023416718355,81.83184853965638,3.998545903148116
5789,27.13188235044986,39.47536596714003,81.85044662271595,3.998560444116635
5790,27.13443475636646,39.48049648430688,81.86901373478675,3.9985748396754683
5791,27.13698679767969,39.485625719004744,81.8875499274441,3.998589091278714
5792,27.139538474441625,39.490753671554224,81.90605525217745,3.9986032003659266
5793,27.14208978670435,39.49588034227579,81.92452976039047,3.998617168362267
5794,27.14464073451992,39.50100573148988,81.94297350340125,3.998630996678645
5795,27.14719131794041,39.50612983951681,81.96138653244243,3.998644686711858
5796,27.149741537017864,39.51125266667685,81.97976889866135,3.9986582398447394
5797,27.152291391804322,39.516374213290185,81.9981206531201,3.9986716574462924
5798,27.154840882351834,39.5214944796769,82.01644184679581,3.9986849408718292
5799,27.157390008712422,39.52661346615701,82.03473253058073,3.998698091463111
5800,27.159938770938112,39.53173117305045,82.05299275528228,3.99871111054848
5801,27.16248716908092,39.53684760067709,82.07122257162331,3.998723999442995
5802,27.165035203192854,39.54196274935669,82.08942203024225,3.9987367594485654
5803,27.167582873325912,39.54707661940896,82.10759118169315,3.9987493918540795
5804,27.170130179532094,39.55218921115351,82.12573007644588,3.998761897935539
5805,27.172677121863376,39.557300524909884,82.14383876488628,3.9987742789561835
5806,27.175223700371742,39.56241056099753,82.16191729731626,3.9987865361666217
5807,27.177769915109163,39.56751931973584,82.17996572395401,3.9987986708049554
5808,27.1803157661276,39.57262680144408,82.197984094934,3.998810684096906
5809,27.18286125347901,39.5777330064415,82.21597246030734,3.998822577255937
5810,27.185406377215347,39.58283793504723,82.23393087004168,3.9988343514833775
5811,27.18795113738855,39.58794158758032,82.2518593740215,3.9988460079685435
5812,27.190495534050545,39.59304396435975,82.26975802204824,3.9988575478888584
5813,27.193039567253273,39.59814506570443,82.28762686384037,3.9988689724099697
5814,27.195583237048638,39.60324489193315,82.30546594903355,3.99888028268587
5815,27.19812654348856,39.60834344336469,82.32327532718082,3.998891479859011
5816,27.20066948662494,39.61344072031768,82.3410550477527,3.9989025650604213
5817,27.20321206650968,39.61853672311071,82.35880516013731,3.9989135394098168
5818,27.20575428319466,39.62363145206228,82.37652571364052,3.998924404015719
5819,27.208296136731775,39.628724907490806,82.39421675748609,3.9989351599755616
5820,27.210837627172886,39.63381708971463,82.41187834081585,3.998945808375806
5821,27.213378754569867,39.63890799905202,82.42951051268975,3.998956350292048
5822,27.21591951897458,39.64399763582115,82.44711332208603,3.9989667867891274
5823,27.218459920438875,39.649086000340134,82.46468681790145,3.9989771189212364
5824,27.22099995901459,39.65417309292698,82.48223104895122,3.9989873477320237
5825,27.223539634753575,39.659258913899635,82.4997460639694,3.9989974742547036
5826,27.226078947707656,39.66434346357597,82.51723191160876,3.9990074995121567
5827,27.228617897928647,39.669426742273764,82.53468864044115,3.999017424517035
5828,27.23115648546837,39.67450875031072,82.55211629895747,3.999027250271865
5829,27.233694710378636,39.679589488004474,82.5695149355679,3.999036977769146
5830,27.236232572711245,39.68466895567255,82.58688459860201,3.999046607991455
5831,27.23877007251798,39.689747153632446,82.60422533630884,3.9990561419115402
5832,27.24130720985064,39.69482408220152,82.62153719685718,3.9990655804924247
5833,27.243843984760996,39.699899741697095,82.63882022833548,3.9990749246875006
5834,27.246380397300822,39.704974132436405,82.65607447875219,3.9990841754406254
5835,27.248916447521882,39.71004725473658,82.67329999603582,3.9990933336862193
5836,27.251452135475922,39.715119108914706,82.69049682803502,3.999102400349357
5837,27.253987461214706,39.72018969528778,82.70766502251877,3.9991113763458634
5838,27.256522424789964,39.72525901417269,82.72480462717652,3.9991202625824047
5839,27.25905702625344,39.73032706588629,82.7419156896183,3.999129059956581
5840,27.261591265656847,39.73539385074532,82.75899825737484,3.999137769357015
5841,27.26412514305192,39.740459369066464,82.77605237789774,3.999146391663445
5842,27.266658658490357,39.745523621166306,82.79307809855953,3.9991549277468104
5843,27.26919181202387,39.75058660736137,82.81007546665396,3.9991633784693423
5844,27.27172460370415,39.75564832796809,82.82704452939589,3.999171744684649
5845,27.274257033582895,39.760708783302825,82.84398533392164,3.9991800272378026
5846,27.276789101711785,39.765767973681854,82.86089792728902,3.9991882269654244
5847,27.279320808142486,39.77082589942137,82.87778235647745,3.99919634469577
5848,27.281852152926678,39.7758825608375,82.89463866838813,3.9992043812488127
5849,27.284383136116013,39.780937958246284,82.91146690984418,3.999212337436324
5850,27.28691375776215,39.785992091963685,82.92826712759071,3.9992202140619613
5851,27.289444017916725,39.79104496230559,82.945039368295,3.9992280119213417
5852,27.291973916631385,39.79609656958779,82.96178367854664,3.9992357318021283
5853,27.294503453957752,39.801146914126015,82.9785001048576,3.9992433744841067
5854,27.29703262994746,39.80619599623593,82.9951886936624,3.999250940739266
5855,27.299561444652117,39.81124381623308,83.01184949131824,3.999258431331873
5856,27.302089898123327,39.81629037443296,83.02848254410516,3.9992658470185543
5857,27.304617990412705,39.82133567115098,83.04508789822604,3.999273188548369
5858,27.307145721571835,39.82637970670248,83.06166559980693,3.999280456662885
5859,27.309673091652307,39.831422481402704,83.07821569489697,3.9992876520962564
5860,27.312200100705702,39.83646399556683,83.09473822946867,3.9992947755752937
5861,27.31472674878358,39.84150424950994,83.11123324941796,3.999301827819541
5862,27.317253035937522,39.84654324354706,83.12770080056438,3.9993088095413456
5863,27.319778962219072,39.85158097799313,83.14414092865113,3.999315721445932
5864,27.32230452767978,39.856617453163004,83.16055367934521,3.999322564231473
5865,27.324829732371196,39.86165266937146,83.17693909823764,3.999329338589158
5866,27.327354576344852,39.86668662693321,83.19329723084346,3.9993360452032665
5867,27.329879059652274,39.87171932616286,83.20962812260196,3.999342684751234
5868,27.332403182344983,39.87675076737496,83.22593181887672,3.9993492579037215
5869,27.334926944474493,39.881780950883986,83.2422083649558,3.999355765324684
5870,27.3374503460923,39.8868098770043,83.25845780605185,3.9993622076714375
5871,27.339973387249916,39.89183754605023,83.27468018730221,3.999368585594723
5872,27.342496067998816,39.896863958336006,83.29087555376906,3.999374899738776
5873,27.345018388390503,39.90188911417577,83.30704395043954,3.999381150741388
5874,27.347540348476436,39.906913013883596,83.32318542222586,3.9993873392339743
5875,27.350061948308092,39.911935657773476,83.33930001396548,3.9993934658416346
5876,27.35258318793693,39.91695704615933,83.35538777042113,3.9993995311832182
5877,27.355104067414405,39.921977179355,83.37144873628107,3.999405535871386
5878,27.357624586791957,39.92699605767423,83.38748295615908,3.999411480512672
5879,27.360144746121033,39.93201368143071,83.40349047459466,3.9994173657075454
5880,27.362664545453065,39.93703005093804,83.41947133605319,3.99942319205047
5881,27.365183984839476,39.94204516650973,83.43542558492592,3.9994289601299653
5882,27.36770306433168,39.94705902845925,83.45135326553024,3.9994346705286654
5883,27.370221783981087,39.95207163709995,83.46725442210973,3.999440323823379
5884,27.372740143839103,39.95708299274512,83.48312909883424,3.999445920585145
5885,27.375258143957122,39.962093095707964,83.49897733980015,3.999451461379294
5886,27.377775784386525,39.967101946301625,83.51479918903031,3.999456946765501
5887,27.380293065178705,39.97210954483915,83.53059469047437,3.9994623772978457
5888,27.38280998638503,39.97711589163352,83.54636388800868,3.9994677535248675
5889,27.38532654805686,39.98212098699762,83.56210682543662,3.9994730759896187
5890,27.38784275024556,39.98712483124428,83.57782354648855,3.9994783452297225
5891,27.390358593002478,39.99212742468623,83.59351409482205,3.999483561777425
5892,27.39287407637896,39.99712876763615,83.60917851402199,3.999488726159651
5893,27.39538920042634,40.00212886040659,83.62481684760066,3.9994938388980548
5894,27.397903965195948,40.0071277033101,83.64042913899787,3.999498900509074
5895,27.400418370739104,40.01212529665907,83.65601543158112,3.999503911503983
5896,27.402932417107124,40.01712164076587,83.67157576864567,3.9995088723889434
5897,27.405446104351316,40.02211673594277,83.68711019341468,3.999513783665054
5898,27.407959432522976,40.027110582501955,83.70261874903936,3.9995186458284033
5899,27.410472401673402,40.03210318075554,83.71810147859904,3.9995234593701197
5900,27.41298501185388,40.03709453101557,83.73355842510128,3.999528224776418
5901,27.415497263115686,40.04208463359401,83.74898963148209,3.999532942528654
5902,27.41800915551008,40.047073488802724,83.76439514060593,3.9995376131033678
5903,27.420520689088335,40.05206109695353,83.77977499526588,3.999542236972334
5904,27.42303186390171,40.05704745835814,83.79512923818379,3.9995468146026107
5905,27.425542680001445,40.06203257332822,83.81045791201032,3.9995513464565846
5906,27.42805313743879,40.067016442175316,83.82576105932515,3.999555832992019
5907,27.43056323626497,40.071999065210946,83.84103872263702,3.9995602746620986
5908,27.433072976531214,40.07698044274651,83.85629094438389,3.9995646719154774
5909,27.435582358288745,40.08196057509334,83.87151776693307,3.999569025196323
5910,27.438091381588777,40.0869394625627,83.88671923258129,3.9995733349443596
5911,27.4406000464825,40.09191710546577,83.90189538355483,3.999577601594916
5912,27.443108353021127,40.09689350411365,83.91704626200972,3.999581825578967
5913,27.445616301255843,40.101868658817374,83.93217191003171,3.999586007323177
